request_id,latency,ttft,tpot,total_tokens,timestamp
32,291.43524160888046,16.950546232052147,0.1496320585440754,0,2025-04-16 21:57:01
66,291.4599098418839,34.897933661937714,0.15115819856338783,0,2025-04-16 21:57:02
70,291.44966820580885,35.736509263981134,0.15134035539473442,0,2025-04-16 21:57:02
49,291.9230549377389,25.026208501774818,0.15166468342618128,0,2025-04-16 21:57:02
29,292.9992361580953,15.035974607802927,0.14908251996006874,0,2025-04-16 21:57:03
50,293.06364750722423,26.779425544198602,0.15120318113877695,0,2025-04-16 21:57:03
21,293.80679178982973,11.910911185201257,0.14793447670091606,0,2025-04-16 21:57:04
69,293.7951670270413,35.451986827887595,0.15067039122958303,0,2025-04-16 21:57:04
35,294.3726209192537,19.249920804984868,0.14943096431819528,0,2025-04-16 21:57:04
59,295.27802832610905,30.11222610110417,0.15025243828852747,0,2025-04-16 21:57:05
68,295.7360256901011,35.1701641920954,0.15011617292613094,0,2025-04-16 21:57:06
6,296.1994911520742,4.387984897941351,0.14656009323392533,0,2025-04-16 21:57:06
18,297.0077886292711,9.628911009989679,0.14706452011734622,0,2025-04-16 21:57:07
39,296.95370235387236,20.053615462966263,0.14941854108263442,0,2025-04-16 21:57:07
37,297.64406539220363,19.48862022627145,0.14873899461031032,0,2025-04-16 21:57:08
20,298.36349063925445,11.775215188972652,0.14676817268019993,0,2025-04-16 21:57:08
31,299.7454376067035,16.837248200085014,0.14743073717146218,0,2025-04-16 21:57:10
28,302.52063576783985,14.549759755842388,0.1461214666508739,0,2025-04-16 21:57:13
30,302.8098328942433,16.70915814116597,0.14653302631274975,0,2025-04-16 21:57:13
48,303.02303870394826,24.656335142906755,0.1482622717733948,0,2025-04-16 21:57:13
40,303.41504365578294,21.772026573773474,0.14758661028816497,0,2025-04-16 21:57:13
62,304.28508494095877,32.44925173884258,0.14766996792573706,0,2025-04-16 21:57:14
55,304.4132647616789,29.629618098028004,0.14739459754545073,0,2025-04-16 21:57:15
24,305.98159356368706,12.570902070961893,0.14529949828753028,0,2025-04-16 21:57:16
54,305.90675295563415,28.203200644813478,0.14752179051427822,0,2025-04-16 21:57:16
36,306.53548879595473,19.37712691212073,0.14634081996043888,0,2025-04-16 21:57:17
61,307.6653080522083,32.31227884721011,0.1466800183581406,0,2025-04-16 21:57:18
38,308.2879882189445,19.604336293879896,0.14603606006298836,0,2025-04-16 21:57:18
57,309.88683360489085,29.863351189065725,0.14606136089980346,0,2025-04-16 21:57:20
63,309.9814868462272,32.58932963013649,0.14618981095670697,0,2025-04-16 21:57:20
33,310.52986119594425,17.065764839295298,0.14486386807590196,0,2025-04-16 21:57:21
65,314.2339154393412,32.99379915324971,0.14520100456908688,0,2025-04-16 21:57:24
64,316.75336373364553,32.72481626085937,0.1444256715987347,0,2025-04-16 21:57:27
53,317.8098371797241,27.906275973655283,0.1443532658722235,0,2025-04-16 21:57:28
60,321.6565951849334,30.526970513164997,0.14336046219834547,0,2025-04-16 21:57:32
71,323.0001062499359,37.26944460393861,0.14228604841412193,0,2025-04-16 21:57:33
89,324.4626912502572,156.44936675019562,0.09121244543977285,0,2025-04-16 21:57:35
94,325.7099601365626,159.09523576591164,0.09006201317332484,0,2025-04-16 21:57:36
88,326.28818303579465,156.1761150956154,0.09135986462952699,0,2025-04-16 21:57:36
90,327.27679967228323,158.3030407591723,0.0903120036948749,0,2025-04-16 21:57:37
85,331.3115123989992,155.68405858473852,0.09142501499961513,0,2025-04-16 21:57:42
79,331.88349387282506,153.04624912375584,0.0925179745209877,0,2025-04-16 21:57:42
78,332.5356599618681,152.79352110717446,0.0926028536088066,0,2025-04-16 21:57:43
81,332.8146557477303,153.3669599299319,0.0924511570416272,0,2025-04-16 21:57:43
73,334.19492793502286,150.31568119907752,0.09362487104681534,0,2025-04-16 21:57:44
